source_root,source_file,round_id,family,task_id,instance_id,implementation_source,paper_facing_allowed,paper_role,evidence_class,replay_class,driver_id,driver_type,driver_version,model_family,model_id,model_size,model_backend,backend_engine,policy_version,prompt_template_hash,action_parser_version,budget,seed,evidence_validation_pass,trace_hash,artifact_hash,eval_hash,evaluator_output_hash,evaluator_version,real_upstream_live,real_upstream_replay,browser_backend,browser_version,upstream_package_version,repo,base_commit,harness_version,image_or_sif_hash,smoke_only,fixture_only,unsupported_backend_pair,regime,decision_label,decision_labels,measurable_queueing,significant_queueing,dominant_queueing,natural_failure_diversity_supported,dominant_failure_category,dominant_failure_share,p99_increase_supported,component_shift_supported,behavior_shift_supported,controller_reversal_supported,operating_point_shift_supported,end_to_end_p99_ms,dom_get_ms,screenshot_ms,network_or_har_ms,render_or_page_wait_ms,navigation_ms,exclusion_reason,concurrency,task_count,mean_duration_ms,makespan_s,throughput_per_s,row_id,telemetry_mode,duration_ms,overhead_pct,backend,reward,terminated,truncated,summary_path,manifest_path,patch_condition,offered_load,verifier_workers,queue_cap,passed,model_latency_ms,build_ms,test_ms,verifier_service_ms,verifier_queue_wait_ms,retry_count,failure_mode,failure_origin,error_class,score,task_manifest_hash,site,task_success,prompt_tokens,completion_tokens,total_tokens,invalid_action,parse_status,env_steps,patch_hash,patch_length,patch_apply_success,patch_parse_status,backend_version,capture_timestamp,environment_id,extra_headers_hash,final_url,gcp_public_host,model_path_hash,model_path_or_hf_id,model_revision,model_version,pbs_job_id,run_id,start_url,REDACTED_BROWSER_STATE_LABEL_hash,suite_version,task_family,tokenizer_hash,trace_id,trace_schema_version,upstream_commit,verifier_id,verifier_version,events_path,image_digest,image_digest_or_sif_hash,local_repo_path,sif_hash,snapshot_id,upstream_dataset_version,mode,trace_path,validation_pass,patch_apply_error,episode_id,end_to_end_ms,clean_p99_latency_ms,stressed_p99_latency_ms,clean_pass_rate,stressed_pass_rate,clean_render_wait_share,stressed_render_wait_share,clean_network_align_share,stressed_network_align_share,clean_invalid_action_rate,stressed_invalid_action_rate,model_size_b,seed_count,episode_count,end_to_end_latency_ms_mean,end_to_end_latency_ms_p50,end_to_end_latency_ms_p95,end_to_end_latency_ms_p99,model_latency_ms_mean,prompt_tokens_mean,completion_tokens_mean,total_tokens_mean,invalid_action_rate,task_success_rate,reward_auc_over_wallclock_mean,trace_completeness_rate
artifact_release_root/rounds/round2_qwen_family_driver/miniwob/Qwen_Qwen2.5-14B-Instruct/telemetry_full_c1,miniwob/Qwen_Qwen2.5-14B-Instruct/telemetry_full_c1/llm_miniwob_summary.csv,ROUND2_QWEN_FAMILY_DRIVER,,miniwob/click-link,,,false,appendix_only,llm_agent_core,,,,,,Qwen/Qwen2.5-14B-Instruct,,vllm,,llm_miniwob_react_v1,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_marked_paper_facing,,,,,,llm_miniwob_summary.csv:28,,,,browsergym_miniwob,0.0,,,artifact_release_root/rounds/round2_qwen_family_driver/miniwob/Qwen_Qwen2.5-14B-Instruct/telemetry_full_c1/miniwob_20260424_070407_95a8c82e/summary.json,,,,,,,205.837,,,,,,,,,,,,False,165,1,166,False,ok,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
artifact_release_root/rounds/round2_qwen_family_driver/miniwob/Qwen_Qwen2.5-14B-Instruct/telemetry_full_c1,miniwob/Qwen_Qwen2.5-14B-Instruct/telemetry_full_c1/llm_miniwob_summary.csv,ROUND2_QWEN_FAMILY_DRIVER,,miniwob/click-option,,,false,appendix_only,llm_agent_core,,,,,,Qwen/Qwen2.5-14B-Instruct,,vllm,,llm_miniwob_react_v1,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_marked_paper_facing,,,,,,llm_miniwob_summary.csv:29,,,,browsergym_miniwob,0.0,,,artifact_release_root/rounds/round2_qwen_family_driver/miniwob/Qwen_Qwen2.5-14B-Instruct/telemetry_full_c1/miniwob_20260424_070421_8a0cb812/summary.json,,,,,,,206.502,,,,,,,,,,,,False,165,1,166,False,ok,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
artifact_release_root/rounds/round2_qwen_family_driver/miniwob/Qwen_Qwen2.5-14B-Instruct/telemetry_full_c1,miniwob/Qwen_Qwen2.5-14B-Instruct/telemetry_full_c1/llm_miniwob_summary.csv,ROUND2_QWEN_FAMILY_DRIVER,,miniwob/count-shape,,,false,appendix_only,llm_agent_core,,,,,,Qwen/Qwen2.5-14B-Instruct,,vllm,,llm_miniwob_react_v1,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_marked_paper_facing,,,,,,llm_miniwob_summary.csv:30,,,,browsergym_miniwob,0.0,,,artifact_release_root/rounds/round2_qwen_family_driver/miniwob/Qwen_Qwen2.5-14B-Instruct/telemetry_full_c1/miniwob_20260424_070435_f49a0c3e/summary.json,,,,,,,207.849,,,,,,,,,,,,False,165,1,166,False,ok,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
artifact_release_root/rounds/round2_qwen_family_driver/miniwob/Qwen_Qwen2.5-14B-Instruct/telemetry_full_c1,miniwob/Qwen_Qwen2.5-14B-Instruct/telemetry_full_c1/llm_miniwob_summary.csv,ROUND2_QWEN_FAMILY_DRIVER,,miniwob/count-sides,,,false,appendix_only,llm_agent_core,,,,,,Qwen/Qwen2.5-14B-Instruct,,vllm,,llm_miniwob_react_v1,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_marked_paper_facing,,,,,,llm_miniwob_summary.csv:31,,,,browsergym_miniwob,0.0,,,artifact_release_root/rounds/round2_qwen_family_driver/miniwob/Qwen_Qwen2.5-14B-Instruct/telemetry_full_c1/miniwob_20260424_070449_8ca549bb/summary.json,,,,,,,208.081,,,,,,,,,,,,False,179,1,180,False,ok,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
artifact_release_root/rounds/round2_qwen_family_driver/miniwob/Qwen_Qwen2.5-14B-Instruct/telemetry_full_c1,miniwob/Qwen_Qwen2.5-14B-Instruct/telemetry_full_c1/llm_miniwob_summary.csv,ROUND2_QWEN_FAMILY_DRIVER,,miniwob/drag-box,,,false,appendix_only,llm_agent_core,,,,,,Qwen/Qwen2.5-14B-Instruct,,vllm,,llm_miniwob_react_v1,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_marked_paper_facing,,,,,,llm_miniwob_summary.csv:32,,,,browsergym_miniwob,0.0,,,artifact_release_root/rounds/round2_qwen_family_driver/miniwob/Qwen_Qwen2.5-14B-Instruct/telemetry_full_c1/miniwob_20260424_070503_d53c305a/summary.json,,,,,,,206.327,,,,,,,,,,,,False,187,1,188,False,ok,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
artifact_release_root/rounds/round2_qwen_family_driver/miniwob/Qwen_Qwen2.5-14B-Instruct/telemetry_full_c1,miniwob/Qwen_Qwen2.5-14B-Instruct/telemetry_full_c1/llm_miniwob_summary.csv,ROUND2_QWEN_FAMILY_DRIVER,,miniwob/email-inbox,,,false,appendix_only,llm_agent_core,,,,,,Qwen/Qwen2.5-14B-Instruct,,vllm,,llm_miniwob_react_v1,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_marked_paper_facing,,,,,,llm_miniwob_summary.csv:33,,,,browsergym_miniwob,0.0,,,artifact_release_root/rounds/round2_qwen_family_driver/miniwob/Qwen_Qwen2.5-14B-Instruct/telemetry_full_c1/miniwob_20260424_070517_e2f74f41/summary.json,,,,,,,209.773,,,,,,,,,,,,False,185,1,186,False,ok,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
artifact_release_root/rounds/round2_qwen_family_driver/miniwob/Qwen_Qwen2.5-14B-Instruct/telemetry_full_c1,miniwob/Qwen_Qwen2.5-14B-Instruct/telemetry_full_c1/llm_miniwob_summary.csv,ROUND2_QWEN_FAMILY_DRIVER,,miniwob/find-word,,,false,appendix_only,llm_agent_core,,,,,,Qwen/Qwen2.5-14B-Instruct,,vllm,,llm_miniwob_react_v1,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_marked_paper_facing,,,,,,llm_miniwob_summary.csv:34,,,,browsergym_miniwob,0.0,,,artifact_release_root/rounds/round2_qwen_family_driver/miniwob/Qwen_Qwen2.5-14B-Instruct/telemetry_full_c1/miniwob_20260424_070531_90183645/summary.json,,,,,,,209.446,,,,,,,,,,,,False,185,1,186,False,ok,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
artifact_release_root/rounds/round2_qwen_family_driver/miniwob/Qwen_Qwen2.5-14B-Instruct/telemetry_full_c1,miniwob/Qwen_Qwen2.5-14B-Instruct/telemetry_full_c1/llm_miniwob_summary.csv,ROUND2_QWEN_FAMILY_DRIVER,,miniwob/login-user,,,false,appendix_only,llm_agent_core,,,,,,Qwen/Qwen2.5-14B-Instruct,,vllm,,llm_miniwob_react_v1,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_marked_paper_facing,,,,,,llm_miniwob_summary.csv:35,,,,browsergym_miniwob,0.0,,,artifact_release_root/rounds/round2_qwen_family_driver/miniwob/Qwen_Qwen2.5-14B-Instruct/telemetry_full_c1/miniwob_20260424_070545_53a84268/summary.json,,,,,,,305.498,,,,,,,,,,,,False,193,1,194,False,ok,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
artifact_release_root/rounds/round2_qwen_family_driver/miniwob/Qwen_Qwen2.5-14B-Instruct/telemetry_off_c1,miniwob/Qwen_Qwen2.5-14B-Instruct/telemetry_off_c1/llm_miniwob_summary.csv,ROUND2_QWEN_FAMILY_DRIVER,,miniwob/click-button,,,false,appendix_only,llm_agent_core,,,,,,Qwen/Qwen2.5-14B-Instruct,,vllm,,llm_miniwob_react_v1,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_marked_paper_facing,,,,,,llm_miniwob_summary.csv:0,,,,browsergym_miniwob,0.0,,,artifact_release_root/rounds/round2_qwen_family_driver/miniwob/Qwen_Qwen2.5-14B-Instruct/telemetry_off_c1/miniwob_20260424_064654_310ccb48/summary.json,,,,,,,205.838,,,,,,,,,,,,False,165,1,166,False,ok,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
artifact_release_root/rounds/round2_qwen_family_driver/miniwob/Qwen_Qwen2.5-14B-Instruct/telemetry_off_c1,miniwob/Qwen_Qwen2.5-14B-Instruct/telemetry_off_c1/llm_miniwob_summary.csv,ROUND2_QWEN_FAMILY_DRIVER,,miniwob/enter-text,,,false,appendix_only,llm_agent_core,,,,,,Qwen/Qwen2.5-14B-Instruct,,vllm,,llm_miniwob_react_v1,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_marked_paper_facing,,,,,,llm_miniwob_summary.csv:1,,,,browsergym_miniwob,0.0,,,artifact_release_root/rounds/round2_qwen_family_driver/miniwob/Qwen_Qwen2.5-14B-Instruct/telemetry_off_c1/miniwob_20260424_064708_4c4a455d/summary.json,,,,,,,352.744,,,,,,,,,,,,False,178,1,179,False,ok,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
artifact_release_root/rounds/round2_qwen_family_driver/miniwob/Qwen_Qwen2.5-14B-Instruct/telemetry_off_c1,miniwob/Qwen_Qwen2.5-14B-Instruct/telemetry_off_c1/llm_miniwob_summary.csv,ROUND2_QWEN_FAMILY_DRIVER,,miniwob/focus-text,,,false,appendix_only,llm_agent_core,,,,,,Qwen/Qwen2.5-14B-Instruct,,vllm,,llm_miniwob_react_v1,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_marked_paper_facing,,,,,,llm_miniwob_summary.csv:2,,,,browsergym_miniwob,0.0,,,artifact_release_root/rounds/round2_qwen_family_driver/miniwob/Qwen_Qwen2.5-14B-Instruct/telemetry_off_c1/miniwob_20260424_064723_974af5ff/summary.json,,,,,,,206.255,,,,,,,,,,,,False,163,1,164,False,ok,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
artifact_release_root/rounds/round2_qwen_family_driver/miniwob/Qwen_Qwen2.5-14B-Instruct/telemetry_off_c1,miniwob/Qwen_Qwen2.5-14B-Instruct/telemetry_off_c1/llm_miniwob_summary.csv,ROUND2_QWEN_FAMILY_DRIVER,,miniwob/click-checkboxes,,,false,appendix_only,llm_agent_core,,,,,,Qwen/Qwen2.5-14B-Instruct,,vllm,,llm_miniwob_react_v1,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_marked_paper_facing,,,,,,llm_miniwob_summary.csv:3,,,,browsergym_miniwob,0.0,,,artifact_release_root/rounds/round2_qwen_family_driver/miniwob/Qwen_Qwen2.5-14B-Instruct/telemetry_off_c1/miniwob_20260424_064736_8dacef68/summary.json,,,,,,,209.244,,,,,,,,,,,,False,171,1,172,False,ok,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
artifact_release_root/rounds/round2_qwen_family_driver/miniwob/Qwen_Qwen2.5-14B-Instruct/telemetry_off_c1,miniwob/Qwen_Qwen2.5-14B-Instruct/telemetry_off_c1/llm_miniwob_summary.csv,ROUND2_QWEN_FAMILY_DRIVER,,miniwob/click-link,,,false,appendix_only,llm_agent_core,,,,,,Qwen/Qwen2.5-14B-Instruct,,vllm,,llm_miniwob_react_v1,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_marked_paper_facing,,,,,,llm_miniwob_summary.csv:4,,,,browsergym_miniwob,0.0,,,artifact_release_root/rounds/round2_qwen_family_driver/miniwob/Qwen_Qwen2.5-14B-Instruct/telemetry_off_c1/miniwob_20260424_064750_37c55fb5/summary.json,,,,,,,206.157,,,,,,,,,,,,False,165,1,166,False,ok,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
artifact_release_root/rounds/round2_qwen_family_driver/miniwob/Qwen_Qwen2.5-14B-Instruct/telemetry_off_c1,miniwob/Qwen_Qwen2.5-14B-Instruct/telemetry_off_c1/llm_miniwob_summary.csv,ROUND2_QWEN_FAMILY_DRIVER,,miniwob/click-option,,,false,appendix_only,llm_agent_core,,,,,,Qwen/Qwen2.5-14B-Instruct,,vllm,,llm_miniwob_react_v1,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_marked_paper_facing,,,,,,llm_miniwob_summary.csv:5,,,,browsergym_miniwob,0.0,,,artifact_release_root/rounds/round2_qwen_family_driver/miniwob/Qwen_Qwen2.5-14B-Instruct/telemetry_off_c1/miniwob_20260424_064804_2f5e5232/summary.json,,,,,,,207.408,,,,,,,,,,,,False,165,1,166,False,ok,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
artifact_release_root/rounds/round2_qwen_family_driver/miniwob/Qwen_Qwen2.5-14B-Instruct/telemetry_off_c1,miniwob/Qwen_Qwen2.5-14B-Instruct/telemetry_off_c1/llm_miniwob_summary.csv,ROUND2_QWEN_FAMILY_DRIVER,,miniwob/count-shape,,,false,appendix_only,llm_agent_core,,,,,,Qwen/Qwen2.5-14B-Instruct,,vllm,,llm_miniwob_react_v1,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_marked_paper_facing,,,,,,llm_miniwob_summary.csv:6,,,,browsergym_miniwob,0.0,,,artifact_release_root/rounds/round2_qwen_family_driver/miniwob/Qwen_Qwen2.5-14B-Instruct/telemetry_off_c1/miniwob_20260424_064818_a8a19341/summary.json,,,,,,,206.806,,,,,,,,,,,,False,165,1,166,False,ok,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
artifact_release_root/rounds/round2_qwen_family_driver/miniwob/Qwen_Qwen2.5-14B-Instruct/telemetry_off_c1,miniwob/Qwen_Qwen2.5-14B-Instruct/telemetry_off_c1/llm_miniwob_summary.csv,ROUND2_QWEN_FAMILY_DRIVER,,miniwob/count-sides,,,false,appendix_only,llm_agent_core,,,,,,Qwen/Qwen2.5-14B-Instruct,,vllm,,llm_miniwob_react_v1,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_marked_paper_facing,,,,,,llm_miniwob_summary.csv:7,,,,browsergym_miniwob,0.0,,,artifact_release_root/rounds/round2_qwen_family_driver/miniwob/Qwen_Qwen2.5-14B-Instruct/telemetry_off_c1/miniwob_20260424_064832_797cb67d/summary.json,,,,,,,206.15,,,,,,,,,,,,False,179,1,180,False,ok,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
artifact_release_root/rounds/round2_qwen_family_driver/miniwob/Qwen_Qwen2.5-14B-Instruct/telemetry_off_c1,miniwob/Qwen_Qwen2.5-14B-Instruct/telemetry_off_c1/llm_miniwob_summary.csv,ROUND2_QWEN_FAMILY_DRIVER,,miniwob/drag-box,,,false,appendix_only,llm_agent_core,,,,,,Qwen/Qwen2.5-14B-Instruct,,vllm,,llm_miniwob_react_v1,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_marked_paper_facing,,,,,,llm_miniwob_summary.csv:8,,,,browsergym_miniwob,0.0,,,artifact_release_root/rounds/round2_qwen_family_driver/miniwob/Qwen_Qwen2.5-14B-Instruct/telemetry_off_c1/miniwob_20260424_064846_2a07f1cf/summary.json,,,,,,,207.541,,,,,,,,,,,,False,187,1,188,False,ok,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
artifact_release_root/rounds/round2_qwen_family_driver/miniwob/Qwen_Qwen2.5-14B-Instruct/telemetry_off_c1,miniwob/Qwen_Qwen2.5-14B-Instruct/telemetry_off_c1/llm_miniwob_summary.csv,ROUND2_QWEN_FAMILY_DRIVER,,miniwob/email-inbox,,,false,appendix_only,llm_agent_core,,,,,,Qwen/Qwen2.5-14B-Instruct,,vllm,,llm_miniwob_react_v1,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_marked_paper_facing,,,,,,llm_miniwob_summary.csv:9,,,,browsergym_miniwob,0.0,,,artifact_release_root/rounds/round2_qwen_family_driver/miniwob/Qwen_Qwen2.5-14B-Instruct/telemetry_off_c1/miniwob_20260424_064900_a1b3801d/summary.json,,,,,,,207.973,,,,,,,,,,,,False,185,1,186,False,ok,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
artifact_release_root/rounds/round2_qwen_family_driver/miniwob/Qwen_Qwen2.5-14B-Instruct/telemetry_off_c1,miniwob/Qwen_Qwen2.5-14B-Instruct/telemetry_off_c1/llm_miniwob_summary.csv,ROUND2_QWEN_FAMILY_DRIVER,,miniwob/find-word,,,false,appendix_only,llm_agent_core,,,,,,Qwen/Qwen2.5-14B-Instruct,,vllm,,llm_miniwob_react_v1,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_marked_paper_facing,,,,,,llm_miniwob_summary.csv:10,,,,browsergym_miniwob,0.0,,,artifact_release_root/rounds/round2_qwen_family_driver/miniwob/Qwen_Qwen2.5-14B-Instruct/telemetry_off_c1/miniwob_20260424_064914_8a94df4a/summary.json,,,,,,,208.797,,,,,,,,,,,,False,185,1,186,False,ok,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
artifact_release_root/rounds/round2_qwen_family_driver/miniwob/Qwen_Qwen2.5-14B-Instruct/telemetry_off_c1,miniwob/Qwen_Qwen2.5-14B-Instruct/telemetry_off_c1/llm_miniwob_summary.csv,ROUND2_QWEN_FAMILY_DRIVER,,miniwob/login-user,,,false,appendix_only,llm_agent_core,,,,,,Qwen/Qwen2.5-14B-Instruct,,vllm,,llm_miniwob_react_v1,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_marked_paper_facing,,,,,,llm_miniwob_summary.csv:11,,,,browsergym_miniwob,0.0,,,artifact_release_root/rounds/round2_qwen_family_driver/miniwob/Qwen_Qwen2.5-14B-Instruct/telemetry_off_c1/miniwob_20260424_064928_82f92553/summary.json,,,,,,,786.163,,,,,,,,,,,,False,193,4,197,True,invalid_json,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
artifact_release_root/rounds/round2_qwen_family_driver/miniwob/Qwen_Qwen2.5-14B-Instruct/telemetry_off_c1,miniwob/Qwen_Qwen2.5-14B-Instruct/telemetry_off_c1/llm_miniwob_summary.csv,ROUND2_QWEN_FAMILY_DRIVER,,miniwob/click-button,,,false,appendix_only,llm_agent_core,,,,,,Qwen/Qwen2.5-14B-Instruct,,vllm,,llm_miniwob_react_v1,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_marked_paper_facing,,,,,,llm_miniwob_summary.csv:12,,,,browsergym_miniwob,0.0,,,artifact_release_root/rounds/round2_qwen_family_driver/miniwob/Qwen_Qwen2.5-14B-Instruct/telemetry_off_c1/miniwob_20260424_064943_3e8fbfa3/summary.json,,,,,,,206.673,,,,,,,,,,,,False,165,1,166,False,ok,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
artifact_release_root/rounds/round2_qwen_family_driver/miniwob/Qwen_Qwen2.5-14B-Instruct/telemetry_off_c1,miniwob/Qwen_Qwen2.5-14B-Instruct/telemetry_off_c1/llm_miniwob_summary.csv,ROUND2_QWEN_FAMILY_DRIVER,,miniwob/enter-text,,,false,appendix_only,llm_agent_core,,,,,,Qwen/Qwen2.5-14B-Instruct,,vllm,,llm_miniwob_react_v1,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_marked_paper_facing,,,,,,llm_miniwob_summary.csv:13,,,,browsergym_miniwob,0.0,,,artifact_release_root/rounds/round2_qwen_family_driver/miniwob/Qwen_Qwen2.5-14B-Instruct/telemetry_off_c1/miniwob_20260424_064956_525f15b2/summary.json,,,,,,,350.917,,,,,,,,,,,,False,178,1,179,False,ok,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
artifact_release_root/rounds/round2_qwen_family_driver/miniwob/Qwen_Qwen2.5-14B-Instruct/telemetry_off_c1,miniwob/Qwen_Qwen2.5-14B-Instruct/telemetry_off_c1/llm_miniwob_summary.csv,ROUND2_QWEN_FAMILY_DRIVER,,miniwob/focus-text,,,false,appendix_only,llm_agent_core,,,,,,Qwen/Qwen2.5-14B-Instruct,,vllm,,llm_miniwob_react_v1,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_marked_paper_facing,,,,,,llm_miniwob_summary.csv:14,,,,browsergym_miniwob,0.0,,,artifact_release_root/rounds/round2_qwen_family_driver/miniwob/Qwen_Qwen2.5-14B-Instruct/telemetry_off_c1/miniwob_20260424_065011_b5d4605a/summary.json,,,,,,,208.215,,,,,,,,,,,,False,163,1,164,False,ok,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
artifact_release_root/rounds/round2_qwen_family_driver/miniwob/Qwen_Qwen2.5-14B-Instruct/telemetry_off_c1,miniwob/Qwen_Qwen2.5-14B-Instruct/telemetry_off_c1/llm_miniwob_summary.csv,ROUND2_QWEN_FAMILY_DRIVER,,miniwob/click-checkboxes,,,false,appendix_only,llm_agent_core,,,,,,Qwen/Qwen2.5-14B-Instruct,,vllm,,llm_miniwob_react_v1,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_marked_paper_facing,,,,,,llm_miniwob_summary.csv:15,,,,browsergym_miniwob,0.0,,,artifact_release_root/rounds/round2_qwen_family_driver/miniwob/Qwen_Qwen2.5-14B-Instruct/telemetry_off_c1/miniwob_20260424_065025_89b5d9a1/summary.json,,,,,,,209.484,,,,,,,,,,,,False,171,1,172,False,ok,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
artifact_release_root/rounds/round2_qwen_family_driver/miniwob/Qwen_Qwen2.5-14B-Instruct/telemetry_off_c1,miniwob/Qwen_Qwen2.5-14B-Instruct/telemetry_off_c1/llm_miniwob_summary.csv,ROUND2_QWEN_FAMILY_DRIVER,,miniwob/click-link,,,false,appendix_only,llm_agent_core,,,,,,Qwen/Qwen2.5-14B-Instruct,,vllm,,llm_miniwob_react_v1,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_marked_paper_facing,,,,,,llm_miniwob_summary.csv:16,,,,browsergym_miniwob,0.0,,,artifact_release_root/rounds/round2_qwen_family_driver/miniwob/Qwen_Qwen2.5-14B-Instruct/telemetry_off_c1/miniwob_20260424_065039_dc87add8/summary.json,,,,,,,205.414,,,,,,,,,,,,False,165,1,166,False,ok,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
artifact_release_root/rounds/round2_qwen_family_driver/miniwob/Qwen_Qwen2.5-14B-Instruct/telemetry_off_c1,miniwob/Qwen_Qwen2.5-14B-Instruct/telemetry_off_c1/llm_miniwob_summary.csv,ROUND2_QWEN_FAMILY_DRIVER,,miniwob/click-option,,,false,appendix_only,llm_agent_core,,,,,,Qwen/Qwen2.5-14B-Instruct,,vllm,,llm_miniwob_react_v1,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_marked_paper_facing,,,,,,llm_miniwob_summary.csv:17,,,,browsergym_miniwob,0.0,,,artifact_release_root/rounds/round2_qwen_family_driver/miniwob/Qwen_Qwen2.5-14B-Instruct/telemetry_off_c1/miniwob_20260424_065053_a98465d4/summary.json,,,,,,,208.127,,,,,,,,,,,,False,165,1,166,False,ok,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
